frame,action,room,x,y,lives,level,items,orb_count_or_score_lo,dx,dy,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70,r71,r72,r73,r74,r75,r76,r77,r78,r79,r80,r81,r82,r83,r84,r85,r86,r87,r88,r89,r90,r91,r92,r93,r94,r95,r96,r97,r98,r99,r100,r101,r102,r103,r104,r105,r106,r107,r108,r109,r110,r111,r112,r113,r114,r115,r116,r117,r118,r119,r120,r121,r122,r123,r124,r125,r126,r127
193,9,1,77,224,4,0,0,210,0,0,5,0,4,1,0,87,2,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,232,209,117,253,4,211,152,253,77,224,14,254,240,38,0,4,4,0,24,0,1,0,255,0,4,255,0,0,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,31,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,159,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
194,12,1,77,224,4,0,0,210,0,0,6,0,4,1,0,38,6,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,232,209,117,253,4,211,152,253,77,224,14,254,240,38,0,4,4,0,24,0,1,0,255,0,4,255,0,0,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,30,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
195,13,1,77,223,4,0,0,210,0,-1,7,0,4,1,0,41,10,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,104,210,124,209,124,209,62,208,102,208,232,209,117,253,4,211,152,253,77,223,14,254,240,38,0,4,4,0,40,10,1,0,255,0,4,255,0,0,10,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,29,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
196,2,1,77,224,4,0,0,210,0,1,8,0,4,1,0,60,30,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,232,209,117,253,3,211,93,253,77,224,14,254,240,37,0,4,4,0,24,10,1,0,255,0,4,255,0,0,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,28,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
197,0,1,77,224,4,0,0,210,0,0,9,0,4,1,0,7,34,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,232,209,117,253,3,211,93,253,77,224,14,254,240,37,0,4,4,0,24,0,1,0,255,0,4,255,0,0,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,27,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
198,6,1,77,224,4,0,0,210,0,0,10,0,4,1,0,214,102,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,232,209,117,253,3,211,93,253,77,224,14,254,240,37,0,4,4,0,24,0,1,0,255,0,4,255,0,0,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,26,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
199,10,1,77,225,4,0,0,210,0,1,11,0,4,1,0,185,171,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,62,208,102,208,232,209,117,253,3,211,93,253,77,225,14,254,240,37,0,4,4,0,24,10,1,0,255,0,4,255,0,0,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,25,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
200,5,1,77,224,4,0,0,210,0,-1,12,0,4,1,0,143,252,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,82,208,102,208,232,209,117,253,3,211,93,253,77,224,14,254,240,36,0,4,4,0,40,10,1,0,255,0,4,255,0,0,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,24,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
201,7,1,77,224,4,0,0,210,0,0,13,0,4,1,0,109,5,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,82,208,102,208,232,209,117,253,3,211,93,253,77,224,14,254,240,36,0,4,4,0,40,10,1,0,255,0,4,255,0,0,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,23,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
202,7,1,77,224,4,0,0,210,0,0,14,0,4,1,0,240,15,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,82,208,102,208,232,209,117,253,3,211,93,253,77,224,14,254,240,36,0,4,4,0,40,10,1,0,255,0,4,255,0,0,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,22,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
203,14,1,77,224,4,0,0,210,0,0,15,0,4,1,0,83,16,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,92,210,124,209,124,209,82,208,102,208,232,209,117,253,3,211,93,253,77,224,14,254,240,36,0,4,4,0,40,10,1,0,255,0,4,255,0,0,11,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,21,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
204,12,1,77,224,4,0,0,210,0,0,16,0,4,1,0,58,48,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,62,208,102,208,232,209,117,253,2,211,152,253,77,224,14,254,240,35,0,4,4,0,40,10,1,0,255,0,4,255,0,0,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,20,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
205,13,1,77,223,4,0,0,210,0,-1,17,0,4,1,0,13,80,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,62,208,102,208,232,209,117,253,2,211,152,253,77,223,14,254,240,35,0,4,4,0,40,10,1,0,255,0,4,255,0,0,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,19,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
206,1,1,77,223,4,0,0,210,0,0,18,0,4,1,0,208,240,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,62,208,102,208,232,209,117,253,2,211,152,253,77,223,14,254,240,35,0,4,4,0,40,0,1,0,255,0,4,255,0,0,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,18,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
207,12,1,77,223,4,0,0,210,0,0,19,0,4,1,0,180,17,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,62,208,102,208,232,209,117,253,2,211,152,253,77,223,14,254,240,35,0,4,4,0,40,0,1,0,255,0,4,255,0,0,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,17,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
208,13,1,77,222,4,0,0,210,0,-1,20,0,4,1,0,159,50,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,62,208,102,208,232,209,117,253,2,211,152,253,77,222,14,254,240,34,0,4,4,0,40,10,1,0,255,0,4,255,0,0,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,16,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
209,1,1,77,222,4,0,0,210,0,0,21,0,4,1,0,158,87,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,82,208,102,208,232,209,117,253,2,211,152,253,77,222,14,254,240,34,0,4,4,0,40,0,1,0,255,0,4,255,0,0,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,15,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
210,5,1,77,221,4,0,0,210,0,-1,22,0,4,1,0,97,248,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,62,208,102,208,232,209,117,253,2,211,152,253,77,221,14,254,240,34,0,4,4,0,40,10,1,0,255,0,4,255,0,0,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,14,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
211,14,1,77,221,4,0,0,210,0,0,23,0,4,1,0,231,8,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,80,210,124,209,124,209,82,208,102,208,232,209,117,253,2,211,152,253,77,221,14,254,240,34,0,4,4,0,40,10,1,0,255,0,4,255,0,0,12,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,13,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
212,2,1,77,222,4,0,0,210,0,1,24,0,4,1,0,118,25,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,62,208,102,208,232,209,117,253,1,211,93,253,77,222,14,254,240,33,0,4,4,0,24,10,1,0,255,0,4,255,0,0,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,12,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
213,8,1,77,222,4,0,0,210,0,0,25,0,4,1,0,217,43,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,62,208,102,208,232,209,117,253,1,211,93,253,77,222,14,254,240,33,0,4,4,0,24,10,1,0,255,0,4,255,0,0,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,11,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,95,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
214,5,1,77,221,4,0,0,210,0,-1,26,0,4,1,0,172,124,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,62,208,102,208,232,209,117,253,1,211,93,253,77,221,14,254,240,33,0,4,4,0,40,10,1,0,255,0,4,255,0,0,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,10,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
215,14,1,77,221,4,0,0,210,0,0,27,0,4,1,0,183,133,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,62,208,102,208,232,209,117,253,1,211,93,253,77,221,14,254,240,33,0,4,4,0,40,10,1,0,255,0,4,255,0,0,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,9,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
216,16,1,77,221,4,0,0,210,0,0,28,0,4,1,0,133,142,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,82,208,102,208,232,209,117,253,1,211,93,253,77,221,14,254,240,32,0,4,4,0,40,10,1,0,255,0,4,255,0,0,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,8,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,95,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
217,15,1,77,221,4,0,0,210,0,0,29,0,4,1,0,75,147,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,82,208,102,208,232,209,117,253,1,211,93,253,77,221,14,254,240,32,0,4,4,0,40,10,1,0,255,0,4,255,0,0,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,7,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
218,17,1,77,221,4,0,0,210,0,0,30,0,4,1,0,17,181,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,82,208,102,208,232,209,117,253,1,211,93,253,77,221,14,254,240,32,0,4,4,0,40,10,1,0,255,0,4,255,0,0,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,6,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,159,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
219,0,1,77,221,4,0,0,210,0,0,31,0,4,1,0,247,223,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,68,210,124,209,124,209,82,208,102,208,232,209,117,253,1,211,93,253,77,221,14,254,240,32,0,4,4,0,40,0,1,0,255,0,4,255,0,0,13,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,5,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
220,1,1,77,221,4,0,0,210,0,0,32,0,4,1,0,69,96,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,62,208,102,208,232,209,117,253,4,211,152,253,77,221,14,254,240,31,0,4,4,0,40,0,1,0,255,0,4,255,0,0,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,4,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
221,15,1,77,221,4,0,0,210,0,0,33,0,4,1,0,8,160,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,62,208,102,208,232,209,117,253,4,211,152,253,77,221,14,254,240,31,0,4,4,0,40,0,1,0,255,0,4,255,0,0,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,3,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,175,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
222,10,1,77,222,4,0,0,210,0,1,34,0,4,1,0,220,224,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,62,208,102,208,232,209,117,253,4,211,152,253,77,222,14,254,240,31,0,4,4,0,24,10,1,0,255,0,4,255,0,0,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,2,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
223,9,1,77,222,4,0,0,210,0,0,35,0,4,1,0,160,33,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,62,208,102,208,232,209,117,253,4,211,152,253,77,222,14,254,240,31,0,4,4,0,24,10,1,0,255,0,4,255,0,0,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,1,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,159,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
224,14,1,77,222,4,0,0,210,0,0,36,0,4,1,0,163,98,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,82,208,102,208,100,209,107,209,4,211,152,253,77,222,14,254,240,30,0,4,4,0,24,10,1,0,255,0,4,255,0,0,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
225,1,1,77,222,4,0,0,210,0,0,37,0,4,1,0,170,167,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,82,208,102,208,100,209,107,209,4,211,152,253,77,222,14,254,240,30,0,4,4,0,24,0,1,0,255,0,4,255,0,0,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
226,13,1,77,221,4,0,0,210,0,-1,38,0,4,1,0,178,232,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,62,208,102,208,100,209,107,209,4,211,152,253,77,221,14,254,240,30,0,4,4,0,40,10,1,0,255,0,4,255,0,0,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
227,6,1,77,221,4,0,0,210,0,0,39,0,4,1,0,154,57,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,56,210,124,209,124,209,82,208,102,208,100,209,107,209,4,211,152,253,77,221,14,254,240,30,0,4,4,0,40,10,1,0,255,0,4,255,0,0,14,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
228,17,1,77,221,4,0,0,210,0,0,40,0,4,1,0,109,74,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,221,14,254,240,29,0,4,4,0,40,10,1,0,255,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,159,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
229,2,1,77,222,4,0,0,210,0,1,41,0,4,1,0,240,222,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,222,14,254,240,29,0,4,4,0,24,10,1,0,255,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
230,4,1,77,222,4,0,0,210,0,0,42,0,4,1,0,84,99,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,222,14,254,240,29,0,4,4,0,24,10,1,0,255,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
231,0,1,77,222,4,0,0,210,0,0,43,0,4,1,0,63,165,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,222,14,254,240,29,0,4,4,0,24,0,1,0,255,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
232,12,1,77,222,4,0,0,210,0,0,44,0,4,1,0,125,239,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,222,14,254,240,28,0,4,4,0,24,0,1,0,255,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,191,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
233,13,1,77,221,4,0,0,210,0,-1,45,0,4,1,0,195,49,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,62,208,102,208,101,209,108,209,3,211,93,253,77,221,14,254,240,28,0,4,4,0,40,10,1,0,255,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,223,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
234,10,1,77,222,4,0,0,210,0,1,46,0,4,1,0,138,82,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,82,208,102,208,101,209,108,209,3,211,93,253,77,222,14,254,240,28,0,4,4,0,24,10,1,0,255,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,239,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
235,0,1,77,222,4,0,0,210,0,0,47,0,4,1,0,93,247,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,40,210,124,209,124,209,82,208,102,208,101,209,108,209,3,211,93,253,77,222,14,254,240,28,0,4,4,0,24,0,1,0,255,0,4,255,0,0,15,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
236,6,1,77,222,4,0,0,210,0,0,48,0,4,1,0,35,25,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,222,14,254,240,27,0,4,4,0,24,0,1,0,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,111,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
237,0,1,77,222,4,0,0,210,0,0,49,0,4,1,0,42,43,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,222,14,254,240,27,0,4,4,0,24,0,1,0,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
238,0,1,77,222,4,0,0,210,0,0,50,0,4,1,0,61,125,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,222,14,254,240,27,0,4,4,0,24,0,1,0,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,255,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
239,16,1,77,222,4,0,0,210,0,0,51,0,4,1,0,0,135,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,222,14,254,240,27,0,4,4,0,24,0,1,0,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,95,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
240,3,1,77,222,4,0,0,210,0,0,52,0,4,1,0,196,137,117,253,117,253,117,253,117,253,117,253,117,253,0,0,0,46,253,23,210,124,209,124,209,62,208,102,208,100,209,107,209,2,211,152,253,77,222,14,254,240,26,0,4,4,0,24,0,1,0,255,0,4,255,0,8,0,0,0,0,15,31,51,31,17,21,25,1,17,12,33,145,23,3,0,182,146,0,0,0,255,0,0,1,18,0,0,2,1,9,2,185,210,0,2,0,127,64,255,255,1,57,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,218,139,219
